ratings_and_offers_id,ulta_id,rating,no_of_reviews,options,offers,date
484,484,4.70,223.0,3 Colors,,08/23/2020
485,485,4.20,685.0,8 Colors,"Buy 1, get 1 at 50% off!
						

									Free Gift with Purchase!",08/23/2020
486,486,4.30,702.0,4 Colors,,08/23/2020
487,487,4.50,159.0,6 Colors,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
488,488,4.60,1254.0,5 Colors,,08/23/2020
489,489,4.30,641.0,24 Colors,"Buy 1, get 1 at 50% off!
						

									Free Gift with Purchase!",08/23/2020
490,490,4.20,122.0,5 Colors,,08/23/2020
491,491,4.60,1520.0,,,08/23/2020
492,492,4.10,96.0,4 Colors,,08/23/2020
493,493,4.40,418.0,10 Colors,,08/23/2020
494,494,3.20,97.0,12 Colors,Free Gift with Purchase!,08/23/2020
495,495,4.40,340.0,4 Colors,,08/23/2020
496,496,4.10,194.0,,,08/23/2020
497,497,4.40,1182.0,,,08/23/2020
498,498,4.60,4361.0,,,08/23/2020
499,499,3.60,24.0,,,08/23/2020
500,500,4.00,67.0,5 Colors,,08/23/2020
501,501,4.20,300.0,2 Colors,,08/23/2020
502,502,3.10,50.0,,,08/23/2020
503,503,4.10,160.0,2 Colors,,08/23/2020
504,504,4.60,4361.0,,,08/23/2020
505,505,3.90,859.0,,,08/23/2020
506,506,4.10,13.0,,,08/23/2020
507,507,4.30,131.0,,Free Gift with Purchase!,08/23/2020
508,508,4.20,1537.0,3 Colors,,08/23/2020
509,509,4.10,68.0,4 Colors,"Buy 2, get 1 FREE - Add 3 items to qualify!",08/23/2020
510,510,4.40,720.0,24 Colors,,08/23/2020
511,511,3.80,16.0,,,08/23/2020
512,512,3.90,150.0,,,08/23/2020
513,513,4.10,351.0,,"Buy 1, get 1 at 50% off!",08/23/2020
514,514,3.40,46.0,3 Colors,Free Gift with Purchase!,08/23/2020
515,515,3.80,29.0,10 Colors,"Buy 1, get 1 at 50% off!",08/23/2020
516,516,4.00,128.0,,,08/23/2020
517,517,4.20,63.0,19 Colors,,08/23/2020
518,518,4.60,4361.0,,,08/23/2020
519,519,3.90,808.0,2 Colors,,08/23/2020
520,520,3.90,264.0,2 Colors,,08/23/2020
521,521,3.60,5.0,,,08/23/2020
522,522,4.30,983.0,5 Colors,,08/23/2020
523,523,3.70,43.0,,,08/23/2020
524,524,2.80,5.0,,,08/23/2020
525,525,4.20,250.0,4 Colors,,08/23/2020
526,526,4.40,148.0,,,08/23/2020
527,527,4.00,64.0,2 Colors,,08/23/2020
528,528,3.90,551.0,3 Colors,,08/23/2020
529,529,4.40,5.0,6 Colors,,08/23/2020
530,530,4.60,126.0,,,08/23/2020
531,531,4.70,98.0,,,08/23/2020
532,532,3.80,92.0,12 Colors,"Buy 1, get 1 at 50% off!
						

									Free Gift with Purchase!",08/23/2020
533,533,4.30,14.0,2 Colors,,08/23/2020
534,534,4.10,305.0,4 Colors,,08/23/2020
535,535,3.20,41.0,2 Colors,,08/23/2020
536,536,4.10,143.0,2 Colors,,08/23/2020
537,537,4.20,236.0,,,08/23/2020
538,538,4.30,133.0,,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
539,539,3.60,18.0,,,08/23/2020
540,540,4.30,27.0,3 Colors,,08/23/2020
541,541,4.20,57.0,22 Colors,,08/23/2020
542,542,4.70,31.0,,,08/23/2020
543,543,4.60,240.0,2 Colors,,08/23/2020
544,544,4.40,143.0,,,08/23/2020
545,545,4.60,170.0,2 Colors,,08/23/2020
546,546,3.80,299.0,6 Colors,,08/23/2020
547,547,3.90,90.0,3 Colors,,08/23/2020
548,548,3.80,34.0,,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
549,549,3.80,36.0,,"Buy 1, get 1 at 50% off!",08/23/2020
550,550,3.20,1615.0,,,08/23/2020
551,551,4.60,195.0,2 Colors,,08/23/2020
552,552,4.30,28.0,,,08/23/2020
553,553,4.10,258.0,2 Colors,"Buy 1, get 1 at 50% off!
						

									Free Gift with Purchase!",08/23/2020
554,554,3.40,328.0,,"Buy 1, get 1 at 50% off!
						

									Free Gift with Purchase!",08/23/2020
555,555,4.10,73.0,4 Colors,,08/23/2020
556,556,3.40,69.0,6 Colors,,08/23/2020
557,557,4.10,20.0,2 Colors,,08/23/2020
558,558,3.70,22.0,4 Colors,,08/23/2020
559,559,4.40,249.0,,,08/23/2020
560,560,5.00,1.0,,Free Gift with Purchase!,08/23/2020
561,561,4.20,93.0,4 Colors,,08/23/2020
562,562,3.20,41.0,10 Colors,,08/23/2020
563,563,4.20,13.0,9 Colors,,08/23/2020
564,564,4.60,163.0,,,08/23/2020
565,565,4.10,32.0,5 Colors,,08/23/2020
566,566,4.00,76.0,3 Colors,,08/23/2020
567,567,3.90,56.0,,,08/23/2020
568,568,4.20,387.0,,,08/23/2020
569,569,3.90,20.0,,,08/23/2020
570,570,0.00,,4 Colors,,08/23/2020
571,571,4.00,37.0,4 Colors,,08/23/2020
572,572,4.30,36.0,,Free Gift with Purchase!,08/23/2020
573,573,4.30,40.0,3 Colors,,08/23/2020
574,574,3.90,89.0,,,08/23/2020
575,575,4.30,48.0,,Free Gift with Purchase!,08/23/2020
576,576,4.00,97.0,2 Colors,,08/23/2020
577,577,4.90,27.0,,,08/23/2020
578,578,4.10,95.0,3 Colors,,08/23/2020
579,579,3.80,62.0,,,08/23/2020
580,580,3.90,312.0,2 Colors,,08/23/2020
581,581,3.80,12.0,,"Buy 1, get 1 at 50% off!",08/23/2020
582,582,3.40,12.0,6 Colors,,08/23/2020
583,583,5.00,2.0,6 Colors,Free Gift with Purchase!,08/23/2020
584,584,4.40,59.0,,,08/23/2020
585,585,0,,,,08/23/2020
586,586,4.00,300.0,3 Colors,,08/23/2020
587,587,5.00,6.0,,,08/23/2020
588,588,3.90,65.0,2 Colors,,08/23/2020
589,589,2.80,195.0,2 Colors,,08/23/2020
590,590,5.00,6.0,4 Colors,,08/23/2020
591,591,4.60,19.0,,,08/23/2020
592,592,4.00,68.0,,,08/23/2020
593,593,4.30,76.0,6 Colors,,08/23/2020
594,594,4.00,16.0,,,08/23/2020
595,595,3.80,56.0,,,08/23/2020
596,596,4.30,305.0,3 Colors,,08/23/2020
597,597,3.80,5.0,2 Colors,,08/23/2020
598,598,3.70,55.0,,,08/23/2020
599,599,3.50,4.0,,"Buy 1, get 1 at 50% off!",08/23/2020
600,600,4.20,35.0,3 Colors,,08/23/2020
601,601,4.20,5.0,3 Colors,,08/23/2020
602,602,4.20,42.0,,,08/23/2020
603,603,4.00,12.0,,,08/23/2020
604,604,3.40,25.0,2 Colors,,08/23/2020
605,605,3.80,18.0,,,08/23/2020
606,606,3.60,9.0,4 Colors,,08/23/2020
607,607,2.30,70.0,,,08/23/2020
608,608,5.00,1.0,,,08/23/2020
609,609,3.30,27.0,,,08/23/2020
610,610,0.00,,,,08/23/2020
611,611,5.00,3.0,7 Colors,,08/23/2020
612,612,3.20,13.0,,,08/23/2020
613,613,1.90,24.0,,,08/23/2020
614,614,4.40,410.0,2 Colors,,08/23/2020
615,615,0.00,,,5 for $25!,08/23/2020
616,616,4.00,563.0,,,08/23/2020
617,617,5.00,8.0,,,08/23/2020
618,618,4.60,5.0,,,08/23/2020
619,619,3.40,14.0,,,08/23/2020
620,620,4.30,7.0,,,08/23/2020
621,621,3.70,12.0,,,08/23/2020
622,622,5.00,2.0,,,08/23/2020
623,623,4.60,925.0,14 Colors,,08/23/2020
624,624,4.50,432.0,9 Colors,,08/23/2020
625,625,4.60,1280.0,12 Colors,,08/23/2020
626,626,4.70,42.0,5 Colors,,08/23/2020
627,627,4.60,3895.0,4 Colors,,08/23/2020
628,628,4.50,258.0,4 Colors,,08/23/2020
629,629,4.50,804.0,11 Colors,"Buy 1, get 1 at 50% off!",08/23/2020
630,630,3.80,183.0,8 Colors,,08/23/2020
631,631,4.40,147.0,10 Colors,,08/23/2020
632,632,4.40,224.0,8 Colors,,08/23/2020
633,633,3.90,61.0,,Free Gift with Purchase!,08/23/2020
634,634,4.60,592.0,4 Colors,,08/23/2020
635,635,4.60,154.0,,,08/23/2020
636,636,4.60,12.0,,,08/23/2020
637,637,4.80,625.0,6 Colors,,08/23/2020
638,638,4.00,128.0,5 Colors,,08/23/2020
639,639,4.40,166.0,8 Colors,,08/23/2020
640,640,4.60,699.0,4 Colors,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
641,641,4.90,18.0,,,08/23/2020
642,642,4.50,167.0,3 Colors,,08/23/2020
643,643,4.70,120.0,,Free Gift with Purchase!,08/23/2020
644,644,4.90,49.0,,,08/23/2020
645,645,4.70,519.0,8 Colors,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
646,646,4.60,126.0,5 Colors,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
647,647,4.60,180.0,6 Colors,,08/23/2020
648,648,4.70,77.0,6 Colors,,08/23/2020
649,649,4.40,273.0,,,08/23/2020
650,650,4.20,5.0,,,08/23/2020
651,651,4.50,1153.0,4 Colors,,08/23/2020
652,652,4.40,58.0,2 Colors,,08/23/2020
653,653,4.40,70.0,4 Colors,,08/23/2020
654,654,4.40,148.0,8 Colors,"Buy 1, get 1 at 50% off!",08/23/2020
655,655,4.00,11.0,6 Colors,"Buy 1, get 1 at 50% off!",08/23/2020
656,656,4.50,78.0,3 Colors,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
657,657,4.60,453.0,,Free Gift with Purchase!,08/23/2020
658,658,3.60,249.0,3 Colors,,08/23/2020
659,659,4.80,100.0,6 Colors,,08/23/2020
660,660,4.20,221.0,,Free Gift with Purchase!,08/23/2020
661,661,4.50,79.0,6 Colors,,08/23/2020
662,662,4.50,3256.0,56 Colors,Free Gift with Purchase!,08/23/2020
663,663,4.50,2945.0,50 Colors,Online Only Purchase a Full Size Lancome Teint Idole Ultra Liquid 24H Foundation and get the Flawless Kit for $10 (offer valid 7/8/20-9/25/20)!,08/23/2020
664,664,4.60,11.0,,,08/23/2020
665,665,4.30,11348.0,30 Colors,,08/23/2020
666,666,5.00,3.0,5 Colors,,08/23/2020
667,667,4.60,1329.0,53 Colors,,08/23/2020
668,668,4.80,52.0,2 Colors,Free Gift with Purchase!,08/23/2020
669,669,4.10,50.0,12 Colors,,08/23/2020
670,670,4.10,96.0,6 Colors,,08/23/2020
671,671,4.70,35.0,5 Colors,,08/23/2020
672,672,4.10,35.0,3 Colors,,08/23/2020
673,673,4.10,1932.0,63 Colors,,08/23/2020
674,674,4.30,7151.0,40 Colors,,08/23/2020
675,675,3.50,1357.0,49 Colors,,08/23/2020
676,676,4.70,1230.0,,,08/23/2020
677,677,4.50,427.0,6 Colors,,08/23/2020
678,678,4.50,178.0,5 Colors,,08/23/2020
679,679,4.50,57.0,4 Colors,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
680,680,4.50,63.0,,"Buy 2, get 1 FREE - Add 3 items to qualify!",08/23/2020
681,681,5.00,15.0,10 Colors,,08/23/2020
682,682,4.30,223.0,4 Colors,,08/23/2020
683,683,3.90,22.0,4 Colors,,08/23/2020
684,684,2.90,11.0,5 Colors,,08/23/2020
685,685,4.60,455.0,3 Colors,Free Gift with Purchase!,08/23/2020
686,686,4.40,179.0,12 Colors,,08/23/2020
687,687,4.30,109.0,,Free Gift with Purchase!,08/23/2020
688,688,4.50,60.0,4 Colors,,08/23/2020
689,689,4.00,1775.0,12 Colors,,08/23/2020
690,690,4.70,337.0,3 Colors,,08/23/2020
691,691,4.40,88.0,2 Sizes,,08/23/2020
692,692,4.10,54.0,,,08/23/2020
693,693,3.40,19.0,,,08/23/2020
694,694,4.10,26.0,4 Colors,,08/23/2020
695,695,4.20,5.0,,,08/23/2020
696,696,4.10,1879.0,34 Colors,,08/23/2020
697,697,4.50,4818.0,26 Colors,,08/23/2020
698,698,4.40,1236.0,56 Colors,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
699,699,4.70,235.0,,Free Gift with Purchase!,08/23/2020
700,700,4.00,5.0,,,08/23/2020
701,701,4.10,2832.0,35 Colors,Free Gift with Purchase!,08/23/2020
702,702,3.90,145.0,10 Colors,"Buy 1, get 1 at 50% off!
						

									Free Gift with Purchase!",08/23/2020
703,703,4.60,223.0,,Free Gift with Purchase!,08/23/2020
704,704,4.80,35.0,,,08/23/2020
705,705,4.30,91.0,2 Colors,,08/23/2020
706,706,4.20,3415.0,35 Colors,Free Gift with Purchase!,08/23/2020
707,707,3.80,118.0,10 Colors,,08/23/2020
708,708,4.70,308.0,40 Colors,,08/23/2020
709,709,4.80,10.0,3 Colors,,08/23/2020
710,710,4.10,1699.0,50 Colors,,08/23/2020
711,711,4.10,5201.0,24 Colors,,08/23/2020
712,712,4.30,317.0,12 Colors,,08/23/2020
713,713,3.60,1216.0,42 Colors,Free Gift with Purchase!,08/23/2020
714,714,4.50,143.0,29 Colors,,08/23/2020
715,715,4.30,158.0,4 Colors,,08/23/2020
716,716,4.60,29.0,7 Colors,,08/23/2020
717,717,3.60,199.0,6 Colors,"Buy 1, get 1 at 50% off!
						

									Free Gift with Purchase!",08/23/2020
718,718,3.50,17.0,,,08/23/2020
719,719,3.60,740.0,24 Colors,,08/23/2020
720,720,4.40,15.0,,Free Gift with Purchase!,08/23/2020
721,721,3.50,8.0,6 Colors,,08/23/2020
722,722,3.90,16.0,,Free Gift with Purchase!,08/23/2020
723,723,4.40,136.0,,Free Gift with Purchase!,08/23/2020
724,724,4.80,60.0,,Free Gift with Purchase!,08/23/2020
725,725,4.50,69.0,2 Colors,,08/23/2020
726,726,4.20,2873.0,36 Colors,Online Only Purchase a Smashbox Studio Skin Foundation and get a Photo Finish Prime & Set Duet (sku 2568967) for $5 (offer valid 8/16/20-1/9/21)!,08/23/2020
727,727,4.60,1662.0,25 Colors,,08/23/2020
728,728,4.00,1.0,7 Colors,,08/23/2020
729,729,5.00,12.0,2 Colors,,08/23/2020
730,730,3.90,657.0,8 Colors,,08/23/2020
731,731,4.60,115.0,,Free Gift with Purchase!,08/23/2020
732,732,3.90,361.0,30 Colors,,08/23/2020
733,733,4.50,1463.0,12 Colors,,08/23/2020
734,734,4.40,30.0,5 Colors,,08/23/2020
735,735,4.40,152.0,,Free Gift with Purchase!,08/23/2020
736,736,4.40,18.0,4 Colors,,08/23/2020
737,737,4.30,32.0,,,08/23/2020
738,738,4.30,12.0,,,08/23/2020
739,739,4.60,25.0,5 Colors,,08/23/2020
740,740,4.60,121.0,4 Colors,,08/23/2020
741,741,4.40,947.0,25 Colors,,08/23/2020
742,742,4.20,1102.0,8 Colors,,08/23/2020
743,743,4.20,2370.0,40 Colors,,08/23/2020
744,744,4.20,449.0,34 Colors,,08/23/2020
745,745,4.20,111.0,42 Colors,,08/23/2020
746,746,4.60,109.0,7 Colors,,08/23/2020
747,747,2.60,14.0,,Free Gift with Purchase!,08/23/2020
748,748,4.30,439.0,8 Colors,,08/23/2020
749,749,4.40,152.0,,Free Gift with Purchase!,08/23/2020
750,750,4.50,91.0,4 Colors,,08/23/2020
751,751,4.80,36.0,,Free Gift with Purchase!,08/23/2020
752,752,4.40,11.0,,Free Gift with Purchase!,08/23/2020
753,753,3.40,12.0,2 Colors,,08/23/2020
754,754,4.50,2.0,,,08/23/2020
755,755,4.80,10.0,5 Colors,,08/23/2020
756,756,4.30,1955.0,7 Colors,,08/23/2020
757,757,4.20,36.0,,,08/23/2020
758,758,4.50,13.0,,,08/23/2020
759,759,4.30,36.0,3 Colors,,08/23/2020
760,760,3.80,724.0,42 Colors,Online Only Purchase any Becca Foundation and get the Bring The Light Prime + Set Kit for $5 (offer valid 5/13/20-10/3/20)!,08/23/2020
761,761,4.40,1496.0,16 Colors,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
762,762,4.40,136.0,,Free Gift with Purchase!,08/23/2020
763,763,4.30,640.0,20 Colors,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
764,764,4.10,15.0,5 Colors,,08/23/2020
765,765,3.80,28.0,3 Colors,,08/23/2020
766,766,3.80,17.0,,,08/23/2020
767,767,3.80,33.0,41 Colors,Free Gift with Purchase!,08/23/2020
768,768,4.30,1179.0,20 Colors,Free Gift with Purchase!,08/23/2020
769,769,4.40,387.0,6 Colors,,08/23/2020
770,770,4.40,34.0,20 Colors,,08/23/2020
771,771,4.20,1505.0,50 Colors,,08/23/2020
772,772,3.60,198.0,30 Colors,Free Gift with Purchase!,08/23/2020
773,773,4.40,355.0,20 Colors,Free Gift with Purchase!,08/23/2020
774,774,3.90,1414.0,48 Colors,,08/23/2020
775,775,4.70,122.0,3 Colors,,08/23/2020
776,776,4.30,284.0,12 Colors,,08/23/2020
777,777,5.00,3.0,4 Colors,,08/23/2020
778,778,5.00,8.0,4 Colors,,08/23/2020
779,779,4.10,3565.0,40 Colors,"Buy 1, get 1 at 50% off!
						

									Free Gift with Purchase!",08/23/2020
780,780,4.00,46.0,4 Colors,"Buy 1, get 1 at 50% off!",08/23/2020
781,781,4.40,136.0,,Free Gift with Purchase!,08/23/2020
782,782,4.50,121.0,2 Colors,,08/23/2020
783,783,3.70,170.0,12 Colors,Free Gift with Purchase!,08/23/2020
784,784,4.30,1274.0,7 Colors,,08/23/2020
785,785,3.30,15.0,7 Colors,,08/23/2020
786,786,3.40,7.0,6 Colors,,08/23/2020
787,787,3.10,17.0,,"Buy 2, get 1 FREE - Add 3 items to qualify!",08/23/2020
788,788,4.50,121.0,,,08/23/2020
789,789,3.90,339.0,16 Colors,,08/23/2020
790,790,4.00,445.0,11 Colors,,08/23/2020
791,791,4.20,40.0,,,08/23/2020
792,792,4.10,18.0,,,08/23/2020
793,793,4.30,1856.0,20 Colors,"Buy 1, get 1 at 50% off!",08/23/2020
794,794,4.40,339.0,28 Colors,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
795,795,3.40,312.0,,,08/23/2020
796,796,4.00,164.0,40 Colors,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
797,797,3.50,12.0,,Free Gift with Purchase!,08/23/2020
798,798,5.00,3.0,,,08/23/2020
799,799,4.20,36.0,,,08/23/2020
800,800,3.30,254.0,21 Colors,"Free Shipping on this Item!
						

									Free Gift with Purchase!",08/23/2020
801,801,4.20,157.0,16 Colors,Free Gift with Purchase!,08/23/2020
802,802,4.20,2380.0,22 Colors,,08/23/2020
803,803,4.70,32.0,,,08/23/2020
804,804,4.60,98.0,,,08/23/2020
805,805,3.00,20.0,3 Colors,,08/23/2020
806,806,4.70,328.0,4 Colors,,08/23/2020
807,807,3.70,6.0,2 Colors,,08/23/2020
808,808,4.70,58.0,,,08/23/2020
809,809,4.40,8.0,2 Colors,,08/23/2020
810,810,5.00,5.0,,,08/23/2020
811,811,4.40,790.0,26 Colors,,08/23/2020
812,812,4.50,1045.0,11 Colors,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
813,813,3.20,895.0,60 Colors,,08/23/2020
814,814,3.80,200.0,12 Colors,Free Gift with Purchase!,08/23/2020
815,815,4.70,694.0,12 Colors,,08/23/2020
816,816,4.20,37.0,4 Colors,,08/23/2020
817,817,5.00,1.0,4 Colors,,08/23/2020
818,818,4.10,891.0,20 Colors,Free Gift with Purchase!,08/23/2020
819,819,3.80,1129.0,28 Colors,"Buy 1, get 1 at 50% off!
						

									Free Gift with Purchase!",08/23/2020
820,820,4.00,47.0,6 Colors,,08/23/2020
821,821,3.80,131.0,40 Colors,,08/23/2020
822,822,3.20,128.0,,,08/23/2020
823,823,4.70,188.0,3 Colors,,08/23/2020
824,824,3.50,12.0,,Free Gift with Purchase!,08/23/2020
825,825,4.30,538.0,24 Colors,,08/23/2020
826,826,3.90,99.0,12 Colors,"Buy 1, get 1 at 50% off!",08/23/2020
827,827,4.00,297.0,20 Colors,Free Gift with Purchase!,08/23/2020
828,828,4.40,5.0,,,08/23/2020
829,829,4.40,23.0,3 Colors,,08/23/2020
830,830,4.70,45.0,4 Colors,,08/23/2020
831,831,3.90,128.0,51 Colors,,08/23/2020
832,832,3.90,257.0,5 Colors,,08/23/2020
833,833,4.20,826.0,14 Colors,Free Gift with Purchase!,08/23/2020
834,834,0,,,,08/23/2020
835,835,5.00,26.0,,,08/23/2020
836,836,4.30,64.0,40 Colors,,08/23/2020
837,837,3.80,10.0,,"Buy 2, get 1 FREE - Add 3 items to qualify!",08/23/2020
838,838,4.50,15.0,6 Colors,,08/23/2020
839,839,3.70,983.0,40 Colors,,08/23/2020
840,840,3.90,66.0,33 Colors,,08/23/2020
841,841,4.00,1879.0,38 Colors,Online Only Purchase a Smashbox Studio Skin Foundation and get a Photo Finish Prime & Set Duet (sku 2568967) for $5 (offer valid 8/16/20-1/9/21)!,08/23/2020
842,842,4.50,49.0,2 Colors,,08/23/2020
843,843,4.50,13.0,4 Colors,,08/23/2020
844,844,0,,,Free Gift with Purchase!,08/23/2020
845,845,4.40,5.0,,Free Gift with Purchase!,08/23/2020
846,846,4.30,9.0,2 Colors,,08/23/2020
847,847,3.00,49.0,3 Colors,,08/23/2020
848,848,3.80,34.0,,,08/23/2020
849,849,4.00,402.0,29 Colors,,08/23/2020
850,850,3.70,601.0,13 Colors,,08/23/2020
851,851,4.10,123.0,30 Colors,,08/23/2020
852,852,3.80,903.0,11 Colors,,08/23/2020
853,853,4.00,31.0,30 Colors,,08/23/2020
854,854,4.20,298.0,24 Colors,"Buy 1, get 1 at 50% off!",08/23/2020
855,855,4.20,1145.0,12 Colors,,08/23/2020
856,856,4.70,6.0,6 Colors,,08/23/2020
857,857,4.70,496.0,26 Colors,,08/23/2020
858,858,3.80,252.0,8 Colors,,08/23/2020
859,859,4.10,117.0,4 Colors,,08/23/2020
860,860,4.10,14.0,7 Colors,,08/23/2020
861,861,5.00,6.0,,,08/23/2020
862,862,3.80,29.0,2 Colors,,08/23/2020
863,863,5.00,1.0,,Free Gift with Purchase!,08/23/2020
864,864,3.00,26.0,,,08/23/2020
865,865,3.80,402.0,12 Colors,,08/23/2020
866,866,4.20,223.0,13 Colors,,08/23/2020
867,867,4.10,15.0,3 Colors,,08/23/2020
868,868,4.40,7.0,4 Colors,,08/23/2020
869,869,4.60,53.0,18 Colors,,08/23/2020
870,870,4.10,1765.0,37 Colors,,08/23/2020
871,871,4.20,75.0,42 Colors,,08/23/2020
872,872,4.40,28.0,2 Colors,Free Gift with Purchase!,08/23/2020
873,873,4.40,32.0,3 Colors,,08/23/2020
874,874,4.70,3.0,,,08/23/2020
875,875,4.50,207.0,10 Colors,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",08/23/2020
876,876,4.00,2948.0,30 Colors,,08/23/2020
877,877,3.70,110.0,22 Colors,,08/23/2020
878,878,3.70,401.0,26 Colors,,08/23/2020
879,879,4.20,1575.0,32 Colors,,08/23/2020
880,880,4.20,670.0,45 Colors,,08/23/2020
881,881,4.00,153.0,40 Colors,,08/23/2020
882,882,4.60,97.0,,,08/23/2020
883,883,3.60,5.0,4 Colors,,08/23/2020
884,884,4.60,13.0,4 Colors,,08/23/2020
885,885,0,,3 Colors,,08/23/2020
886,886,3.80,6.0,6 Colors,,08/23/2020
887,887,3.50,537.0,14 Colors,,08/23/2020
888,888,4.30,219.0,,Free Gift with Purchase!,08/23/2020
889,889,4.50,335.0,2 Colors,,08/23/2020
890,890,5.00,2.0,5 Colors,,08/23/2020
891,891,5.00,1.0,,,08/23/2020
892,892,4.00,497.0,14 Colors,,08/23/2020
893,893,3.90,1645.0,24 Colors,"Buy 1, get 1 at 50% off!
						

									Free Gift with Purchase!",08/23/2020
894,894,4.20,1782.0,5 Colors,,08/23/2020
895,895,2.80,115.0,26 Colors,"Buy 1, get 1 at 50% off!",08/23/2020
896,896,4.50,1123.0,14 Colors,,08/23/2020
897,897,4.00,27.0,30 Colors,,08/23/2020
898,898,3.60,219.0,16 Colors,,08/23/2020
899,899,3.90,150.0,8 Colors,Free Gift with Purchase!,08/23/2020
900,900,4.30,64.0,,,08/23/2020
901,901,3.60,1041.0,20 Colors,,08/23/2020
902,902,3.70,25.0,12 Colors,Free Gift with Purchase!,08/23/2020
903,903,3.40,73.0,15 Colors,,08/23/2020
904,904,4.20,566.0,23 Colors,,08/23/2020
905,905,4.20,139.0,2 Colors,"Free Shipping on this Item!
						

									Free Gift with Purchase!",08/23/2020
906,906,4.20,792.0,15 Colors,,08/23/2020
907,907,4.50,35.0,25 Colors,,08/23/2020
908,908,4.40,77.0,44 Colors,Free Gift with Purchase!,08/23/2020
909,909,4.10,836.0,8 Colors,,08/23/2020
910,910,3.70,400.0,16 Colors,,08/23/2020
911,911,4.10,27.0,24 Colors,,08/23/2020
912,912,3.70,279.0,26 Colors,"Buy 1, get 1 at 50% off!",08/23/2020
913,913,3.60,196.0,16 Colors,"Buy 1, get 1 at 50% off!
						

									Free Gift with Purchase!",08/23/2020
914,914,3.90,1037.0,15 Colors,,08/23/2020
915,915,3.10,18.0,16 Colors,,08/23/2020
916,916,4.00,162.0,45 Colors,,08/23/2020
917,917,3.90,23.0,14 Colors,,08/23/2020
918,918,3.10,153.0,20 Colors,,08/23/2020
919,919,4.10,433.0,12 Colors,,08/23/2020
920,920,3.30,419.0,34 Colors,,08/23/2020
921,921,4.70,85.0,4 Colors,,08/23/2020
922,922,3.70,359.0,8 Colors,,08/23/2020
923,923,4.20,1025.0,13 Colors,,08/23/2020
924,924,4.20,499.0,9 Colors,,08/23/2020
925,925,3.90,142.0,6 Colors,,08/23/2020
926,926,4.50,7449.0,2 Colors,,08/23/2020
927,927,4.10,297.0,13 Colors,,08/23/2020
928,928,3.90,103.0,17 Colors,,08/23/2020
929,929,4.10,122.0,14 Colors,,08/23/2020
930,930,3.40,30.0,7 Colors,,08/23/2020
931,931,4.30,101.0,18 Colors,,08/23/2020
932,932,4.20,195.0,14 Colors,"Buy 1, get 1 at 50% off!
						

									Free Gift with Purchase!",08/23/2020
933,933,3.30,12.0,,,08/23/2020
934,934,3.80,29.0,12 Colors,,08/23/2020
